miRNA_fam	Total_Count	Total_Percentage	Manakov2022.tsv_Count	Manakov2022.tsv_Percentage	Hejret2023.tsv_Count	Hejret2023.tsv_Percentage	Klimentova2022.tsv_Count	Klimentova2022.tsv_Percentage
mir-329	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-4292	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-4642	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-4722-5p	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
mir-1251	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-3197	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-4496	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-4649-5p	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
mir-1912	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
mir-875	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-4539	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-5192	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-6744-3p	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-3137	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-4784	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
mir-122	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-6855-3p	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-2115-5p	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-6813-5p	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-6867-5p	2	0.00013887635144049494	1	6.984698620731564e-05	0	0.0	1	0.08196721311475409
miR-3667-3p	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-6745	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-4494	2	0.00013887635144049494	0	0.0	2	0.027743098904147594	0	0.0
miR-3620-3p	2	0.00013887635144049494	0	0.0	2	0.027743098904147594	0	0.0
miR-4777-3p	2	0.00013887635144049494	0	0.0	2	0.027743098904147594	0	0.0
miR-6072	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-4729	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-6513-3p	2	0.00013887635144049494	0	0.0	2	0.027743098904147594	0	0.0
miR-498-3p	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
mir-3167	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
mir-623	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
mir-3913	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-5008-3p	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-6880-5p	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-6774-3p	2	0.00013887635144049494	1	6.984698620731564e-05	0	0.0	1	0.08196721311475409
miR-3942-3p	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-3085-5p	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-4748	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-6872-5p	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-4764-3p	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-6852-3p	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
mir-1207	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-4328	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-6890-5p	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-2116-5p	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
mir-217	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
mir-363	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
mir-4782	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-6768-3p	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-4257	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-6870-3p	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
mir-1203	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
mir-3122	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-6074	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-6754-3p	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-6809-5p	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-6797-5p	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
mir-567	2	0.00013887635144049494	1	6.984698620731564e-05	0	0.0	1	0.08196721311475409
miR-6499-3p	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-4804-5p	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-3148	2	0.00013887635144049494	1	6.984698620731564e-05	0	0.0	1	0.08196721311475409
miR-6861-5p	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-4424	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-12128	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-6734-5p	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-4701-5p	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
mir-4703	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-6740-3p	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-3714	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-4643	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-6742-5p	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
mir-555	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-8073	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-3187-5p	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
mir-765	2	0.00013887635144049494	1	6.984698620731564e-05	0	0.0	1	0.08196721311475409
mir-4743	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-12116	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
mir-452	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-6733-5p	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
miR-4472	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-6792-5p	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
mir-4654	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-6844	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
mir-137	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-6881-5p	2	0.00013887635144049494	0	0.0	0	0.0	2	0.16393442622950818
mir-1224	2	0.00013887635144049494	0	0.0	0	0.0	2	0.16393442622950818
mir-626	2	0.00013887635144049494	2	0.00013969397241463127	0	0.0	0	0.0
mir-4510	2	0.00013887635144049494	0	0.0	2	0.027743098904147594	0	0.0
miR-4464	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-4639-5p	2	0.00013887635144049494	1	6.984698620731564e-05	0	0.0	1	0.08196721311475409
miR-6767-5p	2	0.00013887635144049494	1	6.984698620731564e-05	1	0.013871549452073797	0	0.0
miR-7974	2	0.00013887635144049494	0	0.0	0	0.0	2	0.16393442622950818
miR-4787-5p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4733-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-3133	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6868-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6796-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-7155-3p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
mir-1471	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-6746-3p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-3183	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4327	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
mir-370	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
mir-573	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-7850-5p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-8074	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-12117	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-6828-5p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
mir-3910	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-5189-3p	1	6.943817572024747e-05	0	0.0	0	0.0	1	0.08196721311475409
mir-4679	1	6.943817572024747e-05	0	0.0	0	0.0	1	0.08196721311475409
miR-8052	1	6.943817572024747e-05	0	0.0	0	0.0	1	0.08196721311475409
miR-6529-5p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-9983-3p	1	6.943817572024747e-05	0	0.0	0	0.0	1	0.08196721311475409
mir-1181	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6751-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-8057	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-10523-5p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-6850-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
mir-1183	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
mir-614	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-10396b-5p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
mir-4529	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
mir-759	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-5704	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4538	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-7153-5p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-3668	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-11181-3p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4298	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
mir-1205	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-3974	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-6078	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4487	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4310	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-8075	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
mir-136	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4725-3p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
mir-1263	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4694-5p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-6507-5p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4670-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
mir-607	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6788-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4282	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-7853-5p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4698	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4311	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4422	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4719	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-6716-5p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-3919	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-6784-5p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4711-3p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-3977	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4460	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-5705	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4757-3p	1	6.943817572024747e-05	0	0.0	0	0.0	1	0.08196721311475409
miR-7151-5p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
mir-1265	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-6801-3p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-3667-5p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-3153	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-6075	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4431	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
mir-921	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
mir-205	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4454	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4329	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4694-3p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
mir-1324	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-5000-3p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
mir-383	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
mir-1206	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4653-3p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
mir-645	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-3976	1	6.943817572024747e-05	0	0.0	0	0.0	1	0.08196721311475409
miR-4693-3p	1	6.943817572024747e-05	0	0.0	0	0.0	1	0.08196721311475409
miR-6718-5p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
mir-3923	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
mir-4774	1	6.943817572024747e-05	0	0.0	0	0.0	1	0.08196721311475409
miR-11399	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-2052	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-7158-3p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-1912-5p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-6866-5p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-3686	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-5571-5p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-5706	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
mir-299	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-5707	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4705	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-6803-3p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-6883-5p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4274	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4795-3p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4495	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-6813-3p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4661-3p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-3978	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4663	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4256	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-1295b-3p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
mir-3129	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-6810-3p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-4489	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-8065	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-6872-3p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-6892-5p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-5007-3p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-6867-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
mir-4477	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-10401-5p	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
mir-337	1	6.943817572024747e-05	0	0.0	1	0.013871549452073797	0	0.0
miR-6831-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-5195-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4478	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4704-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6838-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-3921	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4741	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6753-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
mir-384	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4462	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6886-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-10398-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-3692-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4448	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6836-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4762-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-10395-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4762-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6754-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4330	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6730-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-3142	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-12133	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6736-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
mir-373	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-8085	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4690-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4648	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6853-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6829-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-7152-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4656	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6888-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4293	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-3162-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-3152-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6857-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-5186	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6866-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4251	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6789-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6861-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-3662	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-3646	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-5588-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-3918	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4797-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4772-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
mir-761	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
mir-485	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-5688	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
mir-4515	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4717-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4475	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-7160-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
mir-3165	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4418	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
mir-637	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
mir-6129	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
mir-5692	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4259	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6823-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6806-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-3929	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-5591-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4684-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-3685	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-5696	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-5187-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4262	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6786-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
mir-3660	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4753-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4668-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
mir-3613	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4678	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6831-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6887-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-3941	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-5579-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6512-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-3189-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-1539	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-10398-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4724-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
mir-670	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4794	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
mir-6134	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6717-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4445-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6736-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-6731-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4712-3p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-5693	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
miR-4715-5p	1	6.943817572024747e-05	1	6.984698620731564e-05	0	0.0	0	0.0
